שנה,קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,קוד מיון רמה 1,שם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,הוצאה/הכנסה,פשח,הוצאה נטו,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75001,שכר,7500191,יעודה תקני רכב,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75001,שכר,7500192,יעודה שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,19200,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75001,שכר,7500198,"יעודה שיא כ""א",1,שכר,30,שכר בארץ,הוצאה,0,14207,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75001,שכר,7500199,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,0,5972,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500204,"השתתפות בתכנית המו""פ ובמשרדי ממשלה",19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500205,השתתפות במינהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,1426,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500206,תפעול,2,קניות,33,קניות בארץ,הוצאה,0,53932,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500208,יעודה פרויקטים,2,קניות,33,קניות בארץ,הוצאה,0,79305,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500210,"תקצוב רשויות מקומיות - הרשות למאבק בסמים, באלימות ובאלכוהול",2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500211,משרד לקידום וחיזוק קהילתי,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500212,קרן בלאי כלי רכב - השתתפות במשטרת ישראל,19,העברות  פנים תקציביות,301,הפחתות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500218,שכר דירה - השתתפות במינהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,3170,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500223,"פרויקטים - השתתפות בגופי הבט""פ",19,העברות  פנים תקציביות,301,הפחתות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500224,דמי שימוש - מינהל הדיור הממשלתי,2,קניות,33,קניות בארץ,הוצאה,0,2847,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500225,בינוי - השתתפות במשטרה,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,14500,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500228,הוצאות פרסום,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500230,שיטור עירוני - תקצוב רשויות מקומיות,2,קניות,33,קניות בארץ,הוצאה,0,12517,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500231,טייסת כיבוי,2,קניות,33,קניות בארץ,הוצאה,0,46720,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500233,ועדת עזבונות - אפוטרופוס,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500234,תקצוב רשויות מקומיות-הרשות לביטחון קהילתי,2,קניות,33,קניות בארץ,הוצאה,0,66052,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500235,השתתפויות בפעילויות חיצוניות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500236,"סמים ואלכוהול-מניעת התמכרות, הסברה ומחקר",2,קניות,33,קניות בארץ,הוצאה,0,1043,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500237,תפעול,2,קניות,33,קניות בארץ,הוצאה,0,2888,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500238,השתתפות במנהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,662,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500239,השתתפות במנהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,1761,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500240,דמי שימוש ממשלתיים,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500241,רזרבה לתקציב התאמות,2,קניות,173,רזרבה,הוצאה,0,10000,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500242,ייעודה לפרויקטים,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,750,המשרד לבטחון הפנים,75002,קניות,7500299,רזרבה לעמידה ביעד ההוצאה,2,קניות,173,רזרבה,הוצאה,0,11498,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550101,"שיא כ""א",1,שכר,30,שכר בארץ,הוצאה,0,23766,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550102,העסקה לפי שעות,1,שכר,30,שכר בארץ,הוצאה,0,6677,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550103,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,1452,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550104,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,2032,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550105,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,266,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550106,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,290,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550107,"הפחתות - שכר מושאלים מגופי הבט""פ",19,העברות  פנים תקציביות,301,הפחתות,הוצאה,0,5294,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550108,שירות לאומי,2,קניות,33,קניות בארץ,הוצאה,0,75,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75501,שכר,7550110,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,0,1437,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75502,קניות,7550202,תפעול,2,קניות,33,קניות בארץ,הוצאה,0,18096,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75502,קניות,7550206,רזרבה לעמידה ביעד ההוצאה,2,קניות,173,רזרבה,הוצאה,0,779,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75502,קניות,7550207,השתתפות במינהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,1018,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75502,קניות,7550208,שכר דירה - השתתפות במינהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,1960,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,755,הרשות להגנה על עדים,75502,קניות,7550210,השתתפות במשטרת ישראל,19,העברות  פנים תקציביות,301,הפחתות,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600101,"שיא כ""א - מטה ומינהלה",1,שכר,30,שכר בארץ,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600103,סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,8709,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600104,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,45481,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600105,שעות נוספות מטה ומנהלה,1,שכר,30,שכר בארץ,הוצאה,0,25644,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600107,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,5903,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600108,שירות לאומי,2,קניות,33,קניות בארץ,הוצאה,0,1866,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600110,"הפחתות - שכר מושאלים מגופי הבט""פ",19,העברות  פנים תקציביות,301,הפחתות,הוצאה,0,665,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600111,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,9677,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600112,שיא כח אדם לוחמי אש,1,שכר,30,שכר בארץ,הוצאה,0,205250,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600113,שיא כח אדם (איגודים),1,שכר,30,שכר בארץ,הוצאה,0,382234,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600114,שיא כח אדם מטה ומנהלה,1,שכר,30,שכר בארץ,הוצאה,0,97297,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600117,הוצאות שכר נלוות,2,קניות,33,קניות בארץ,הוצאה,0,9330,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600118,שעות נוספות לוחמי אש,1,שכר,30,שכר בארץ,הוצאה,0,58061,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600119,שעות נוספות (איגודים),1,שכר,30,שכר בארץ,הוצאה,0,96768,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600194,"יעודה שיא כ""א",1,שכר,30,שכר בארץ,הוצאה,0,48000,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76001,שכר,7600197,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,0,40959,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600201,תפעול ורכש ציוד מינהלי,2,קניות,33,קניות בארץ,הוצאה,0,24365,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600202,תפעול ורכש ציוד מבצעי,2,קניות,33,קניות בארץ,הוצאה,0,40667,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600203,שיפוץ תחנות ותשתיות,2,קניות,33,קניות בארץ,הוצאה,0,3032,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600204,הכשרה ואימונים,2,קניות,33,קניות בארץ,הוצאה,0,7419,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600206,השתתפות במינהל הרכב הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,50135,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600209,"כלי רכב - דלק, אגרות, בלאי ותיקונים",2,קניות,33,קניות בארץ,הוצאה,0,23402,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600210,דמי שימוש - מינהל הדיור הממשלתי,2,קניות,33,קניות בארץ,הוצאה,1,0,,,,,,,,,,,,,,,,,
2022,1,בטחון וסדר ציבורי,12,בטחון פנים,1,תקציב רגיל,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600213,השתתפות במינהל הדיור הממשלתי,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,2766,,,,,,,,,,,,,,,,,
